mssub_class,mszoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition1,condition2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod_add,roof_style,roof_matl,exteriorfirst,exteriorsecond,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmt_fin_type1,bsmt_fin_sf1,bsmt_fin_type2,bsmt_fin_sf2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,first_flr_sf,second_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abv_gr,kitchen_abv_gr,kitchen_qual,tot_rms_abv_grd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,three_ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,sale_condition,age_at_sale,years_since_remod,garage_age_at_sale,total_sf,total_above_ground_sf,total_bath,total_porch_sf,has_basement,has_garage,has_pool,has_fireplace,has_porch,is_new_house,age_negative_flag,remodel_negative_flag,garage_age_negative_flag
60,RL,80.0,9364,Pave,None,3.0,Lvl,AllPub,Corner,2.0,Sawyer,Norm,Norm,1Fam,2Story,6,7,1969,1969,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,3.0,3.0,CBlock,3.0,3.0,1.0,ALQ,371,Unf,0,292,663,GasA,3.0,Y,SBrkr,663,689,0,1352,0,0,1,1,4,1,3.0,7,7.0,0,0.0,Attchd,1969.0,3.0,1,299,3.0,3.0,2.0,379,36,0,0,0,0,0.0,MnPrv,None,0,3,2010,WD,Normal,41,41,41.0,2015,1352,1.5,415,1,1,0,0,1,0,0,0,0
60,RL,51.0,8029,Pave,None,2.0,Lvl,AllPub,Inside,2.0,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,3.0,3.0,PConc,4.0,3.0,1.0,Unf,0,Unf,0,728,728,GasA,5.0,Y,SBrkr,728,728,0,1456,0,0,2,1,3,1,4.0,8,7.0,0,0.0,Attchd,2005.0,3.0,2,400,3.0,3.0,2.0,100,24,0,0,0,0,0.0,None,None,0,7,2008,WD,Normal,3,3,3.0,2184,1456,2.5,124,1,1,0,0,1,0,0,0,0
60,RL,58.0,14054,Pave,None,2.0,Lvl,AllPub,Inside,2.0,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4.0,3.0,PConc,4.0,3.0,3.0,Unf,0,Unf,0,879,879,GasA,5.0,Y,SBrkr,879,984,0,1863,0,0,2,1,4,1,4.0,9,7.0,1,4.0,BuiltIn,2006.0,3.0,3,660,3.0,3.0,2.0,100,17,0,0,0,0,0.0,None,None,0,11,2006,New,Partial,0,0,0.0,2742,1863,2.5,117,1,1,0,1,1,1,0,0,0
75,RM,65.0,8850,Pave,None,2.0,Bnk,AllPub,Corner,2.0,OldTown,Norm,Norm,1Fam,2.5Unf,7,6,1916,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3.0,3.0,BrkTil,3.0,3.0,1.0,Unf,0,Unf,0,815,815,GasA,5.0,Y,SBrkr,815,875,0,1690,0,0,1,0,3,1,3.0,7,7.0,1,4.0,Detchd,1916.0,1.0,1,225,3.0,3.0,2.0,0,0,330,0,0,0,0.0,None,None,0,7,2006,ConLw,Normal,90,56,90.0,2505,1690,1.0,330,1,1,0,1,1,0,0,0,0
20,RL,70.0,9100,Pave,None,3.0,Lvl,AllPub,Inside,2.0,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,4.0,3.0,PConc,4.0,3.0,1.0,Unf,0,Unf,0,1212,1212,GasA,5.0,Y,SBrkr,1212,0,0,1212,0,0,2,0,3,1,4.0,6,7.0,0,0.0,Attchd,2001.0,2.0,2,573,3.0,3.0,2.0,356,0,0,0,0,0,0.0,None,None,0,6,2009,WD,Normal,8,8,8.0,2424,1212,2.0,356,1,1,0,0,1,0,0,0,0
20,RL,75.0,11235,Pave,None,3.0,Lvl,AllPub,Inside,2.0,Sawyer,Norm,Norm,1Fam,1Story,4,5,1963,1979,Gable,CompShg,HdBoard,HdBoard,BrkFace,51.0,3.0,3.0,CBlock,3.0,3.0,1.0,Rec,547,Unf,0,504,1051,GasA,4.0,Y,SBrkr,1382,0,0,1382,0,0,1,1,3,1,3.0,6,7.0,1,1.0,Attchd,1974.0,1.0,2,459,3.0,3.0,2.0,0,82,0,0,0,0,0.0,None,None,0,10,2006,WD,Normal,43,27,32.0,2433,1382,1.5,82,1,1,0,1,1,0,0,0,0
20,RL,71.0,9353,Pave,None,3.0,Lvl,AllPub,Inside,2.0,NAmes,Norm,Norm,1Fam,1Story,4,5,1970,1970,Gable,CompShg,MetalSd,MetalSd,None,0.0,3.0,3.0,CBlock,3.0,3.0,1.0,Unf,0,Unf,0,864,864,GasA,4.0,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,3.0,5,7.0,0,0.0,Attchd,1972.0,1.0,1,280,3.0,3.0,2.0,0,0,0,0,0,0,0.0,None,Shed,0,7,2006,Oth,Abnorml,36,36,34.0,1728,864,1.0,0,1,1,0,0,0,0,0,0,0
60,RL,80.0,10400,Pave,None,3.0,Lvl,AllPub,Corner,2.0,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,3.0,3.0,PConc,4.0,3.0,3.0,Unf,0,Unf,0,866,866,GasA,5.0,Y,SBrkr,866,913,0,1779,0,0,2,1,3,1,4.0,6,7.0,0,0.0,Attchd,1998.0,2.0,2,546,3.0,3.0,2.0,198,36,0,0,0,0,0.0,None,None,0,3,2009,WD,Normal,11,11,11.0,2645,1779,2.5,234,1,1,0,0,1,0,0,0,0
50,RM,50.0,6000,Pave,None,3.0,Lvl,AllPub,Corner,2.0,BrkSide,Norm,Norm,1Fam,1.5Fin,5,8,1925,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3.0,3.0,BrkTil,3.0,3.0,1.0,Unf,0,Unf,0,884,884,GasA,5.0,Y,SBrkr,884,464,0,1348,1,0,1,0,3,1,3.0,5,7.0,1,2.0,Detchd,1960.0,1.0,1,216,3.0,3.0,0.0,0,0,208,0,0,0,0.0,None,None,0,5,2009,WD,Normal,84,12,49.0,2232,1348,2.0,208,1,1,0,1,1,0,0,0,0
20,RL,75.0,9750,Pave,None,3.0,Lvl,AllPub,Inside,2.0,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,171.0,4.0,3.0,PConc,4.0,3.0,1.0,Unf,0,Unf,0,1630,1630,GasA,5.0,Y,SBrkr,1630,0,0,1630,0,0,2,0,3,1,4.0,6,7.0,1,3.0,Attchd,2000.0,1.0,2,451,3.0,3.0,2.0,74,234,0,0,0,0,0.0,None,None,0,10,2009,WD,Normal,9,8,9.0,3260,1630,2.0,308,1,1,0,1,1,0,0,0,0
20,RL,78.0,10140,Pave,None,3.0,Lvl,AllPub,Inside,2.0,NWAmes,Norm,Norm,1Fam,1Story,5,6,1975,1975,Gable,CompShg,HdBoard,HdBoard,None,0.0,3.0,3.0,CBlock,4.0,3.0,1.0,ALQ,788,Unf,0,268,1056,GasA,5.0,Y,SBrkr,1074,0,0,1074,1,0,1,1,3,1,3.0,6,7.0,0,0.0,Attchd,1975.0,2.0,2,495,3.0,3.0,2.0,0,88,0,0,0,0,0.0,MnPrv,None,0,7,2006,WD,Normal,31,31,31.0,2130,1074,2.5,88,1,1,0,0,1,0,0,0,0
20,RL,90.0,14684,Pave,None,2.0,Lvl,AllPub,CulDSac,2.0,SawyerW,Norm,Norm,1Fam,1Story,7,7,1990,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,234.0,4.0,3.0,CBlock,4.0,3.0,2.0,ALQ,485,BLQ,177,1496,2158,GasA,4.0,Y,SBrkr,2196,0,0,2196,0,0,2,0,3,1,4.0,7,7.0,1,3.0,Attchd,1990.0,2.0,3,701,3.0,3.0,2.0,84,70,0,0,0,0,0.0,None,None,0,6,2009,WD,Normal,19,18,19.0,4354,2196,2.0,154,1,1,0,1,1,0,0,0,0
20,RH,,8900,Pave,None,3.0,Lvl,AllPub,Inside,2.0,SawyerW,Norm,Norm,1Fam,1Story,4,4,1966,1966,Gable,CompShg,HdBoard,HdBoard,None,0.0,3.0,3.0,CBlock,3.0,3.0,1.0,Rec,1056,Unf,0,0,1056,GasA,3.0,Y,SBrkr,1056,0,0,1056,1,0,1,0,2,1,3.0,5,7.0,0,0.0,Detchd,1966.0,1.0,1,384,3.0,3.0,2.0,0,42,0,0,0,0,0.0,MnPrv,None,0,11,2006,WD,Normal,40,40,40.0,2112,1056,2.0,42,1,1,0,0,1,0,0,0,0
20,RL,70.0,9135,Pave,None,3.0,Lvl,AllPub,Inside,2.0,CollgCr,Norm,Norm,1Fam,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,4.0,3.0,PConc,4.0,3.0,3.0,GLQ,340,Unf,0,1342,1682,GasA,5.0,Y,SBrkr,1700,0,0,1700,1,0,2,0,3,1,4.0,7,7.0,0,0.0,Attchd,2003.0,2.0,2,544,3.0,3.0,2.0,192,23,0,0,0,0,0.0,None,None,0,5,2006,WD,Normal,3,3,3.0,3382,1700,3.0,215,1,1,0,0,1,0,0,0,0
20,RL,70.0,7763,Pave,None,3.0,Lvl,AllPub,Inside,2.0,NAmes,Norm,Norm,1Fam,1Story,5,7,1962,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,3.0,4.0,CBlock,3.0,3.0,1.0,Rec,504,BLQ,108,319,931,GasA,3.0,Y,SBrkr,1283,0,0,1283,1,0,1,0,3,1,3.0,6,7.0,0,0.0,Detchd,1980.0,1.0,2,506,3.0,3.0,2.0,0,0,0,0,0,0,0.0,None,None,0,10,2008,WD,Normal,46,28,28.0,2214,1283,2.0,0,1,1,0,0,0,0,0,0,0
20,RL,85.0,10182,Pave,None,2.0,Lvl,AllPub,CulDSac,2.0,Somerst,RRNn,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,420.0,4.0,3.0,PConc,5.0,3.0,2.0,GLQ,1220,Unf,0,440,1660,GasA,5.0,Y,SBrkr,1660,0,0,1660,1,0,2,0,3,1,4.0,8,7.0,1,4.0,Attchd,2006.0,2.0,2,500,3.0,3.0,2.0,322,50,0,0,0,0,0.0,None,None,0,5,2006,New,Partial,0,0,0.0,3320,1660,3.0,372,1,1,0,1,1,1,0,0,0
60,RL,70.0,11218,Pave,None,3.0,Lvl,AllPub,Inside,2.0,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4.0,3.0,PConc,4.0,3.0,1.0,Unf,0,Unf,0,1055,1055,GasA,5.0,Y,SBrkr,1055,790,0,1845,0,0,2,1,3,1,4.0,8,7.0,1,3.0,Attchd,1992.0,2.0,2,462,3.0,3.0,2.0,635,104,0,0,0,0,0.0,GdPrv,Shed,400,5,2010,WD,Normal,18,18,18.0,2900,1845,2.5,739,1,1,0,1,1,0,0,0,0
50,RL,152.0,12134,Pave,None,2.0,Bnk,AllPub,Inside,1.0,Gilbert,Norm,Norm,1Fam,1.5Fin,8,7,1988,2005,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4.0,3.0,Wood,4.0,3.0,3.0,GLQ,427,Unf,0,132,559,GasA,4.0,Y,SBrkr,1080,672,0,1752,0,0,2,0,4,1,3.0,8,7.0,0,0.0,Basment,1988.0,2.0,2,492,3.0,3.0,2.0,325,12,0,0,0,0,0.0,None,None,0,6,2010,WD,Normal,22,5,22.0,2311,1752,2.0,337,1,1,0,0,1,0,0,0,0
30,RL,50.0,9340,Pave,None,3.0,Lvl,AllPub,Inside,2.0,Edwards,Norm,Norm,1Fam,1Story,4,6,1941,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,3.0,3.0,CBlock,3.0,3.0,1.0,Rec,344,Unf,0,328,672,GasA,3.0,Y,SBrkr,672,0,0,672,1,0,1,0,2,1,3.0,4,7.0,0,0.0,Attchd,1941.0,1.0,1,234,3.0,3.0,0.0,0,113,0,0,0,0,0.0,None,None,0,8,2009,WD,Normal,68,59,68.0,1344,672,2.0,113,1,1,0,0,1,0,0,0,0
80,RL,,10246,Pave,None,2.0,Lvl,AllPub,CulDSac,2.0,Sawyer,Norm,Norm,1Fam,SLvl,4,9,1965,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,3.0,4.0,CBlock,3.0,4.0,3.0,GLQ,648,Unf,0,0,648,GasA,5.0,Y,SBrkr,960,0,0,960,1,1,0,0,0,1,3.0,3,7.0,0,0.0,Attchd,1965.0,1.0,1,364,3.0,3.0,2.0,88,0,0,0,0,0,0.0,None,None,0,5,2006,WD,Normal,41,5,41.0,1608,960,1.5,88,1,1,0,0,1,0,0,0,0
85,RL,69.0,10205,Pave,None,2.0,Lvl,AllPub,Inside,2.0,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1962,1962,Gable,CompShg,MetalSd,MetalSd,None,0.0,3.0,3.0,CBlock,3.0,3.0,3.0,BLQ,784,Unf,0,141,925,GasA,3.0,Y,SBrkr,999,0,0,999,1,0,1,0,3,1,3.0,6,7.0,0,0.0,Attchd,1962.0,1.0,1,300,3.0,3.0,2.0,150,72,0,0,0,0,0.0,None,None,0,5,2006,WD,Normal,44,44,44.0,1924,999,2.0,222,1,1,0,0,1,0,0,0,0
20,RL,99.0,7094,Pave,None,2.0,Lvl,AllPub,Inside,2.0,Sawyer,Norm,Norm,1Fam,1Story,5,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,None,0.0,3.0,3.0,CBlock,3.0,3.0,1.0,Rec,180,LwQ,374,340,894,GasA,3.0,Y,SBrkr,894,0,0,894,0,0,1,0,3,1,3.0,5,7.0,0,0.0,Detchd,1966.0,2.0,1,384,3.0,3.0,2.0,0,0,0,0,0,0,0.0,MnPrv,None,0,5,2007,WD,Normal,41,41,41.0,1788,894,1.0,0,1,1,0,0,0,0,0,0,0
90,RM,68.0,8930,Pave,None,3.0,Lvl,AllPub,Inside,2.0,Sawyer,RRAe,Norm,Duplex,1.5Fin,6,5,1978,1978,Gable,CompShg,VinylSd,VinylSd,None,0.0,3.0,3.0,Slab,0.0,0.0,0.0,,0,,0,0,0,GasA,3.0,Y,SBrkr,1318,584,0,1902,0,0,2,0,4,2,3.0,8,7.0,0,0.0,Attchd,1978.0,1.0,2,539,3.0,3.0,2.0,0,0,0,0,0,0,0.0,None,None,0,4,2010,WD,Normal,32,32,32.0,1902,1902,2.0,0,0,1,0,0,0,0,0,0,0
20,FV,72.0,8640,Pave,None,3.0,Lvl,AllPub,Inside,2.0,Somerst,Norm,Norm,1Fam,1Story,8,5,2009,2009,Gable,CompShg,CemntBd,CmentBd,Stone,72.0,4.0,3.0,PConc,4.0,3.0,2.0,GLQ,936,Unf,0,364,1300,GasA,5.0,Y,SBrkr,1314,0,0,1314,1,0,2,0,3,1,4.0,6,7.0,0,0.0,Attchd,2009.0,2.0,2,552,3.0,3.0,2.0,135,112,0,0,0,0,0.0,None,None,0,9,2009,New,Partial,0,0,0.0,2614,1314,3.0,247,1,1,0,0,1,1,0,0,0
50,RM,52.0,6240,Pave,None,3.0,Lvl,AllPub,Inside,2.0,BrkSide,Norm,Norm,1Fam,1.5Fin,4,5,1947,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,3.0,3.0,Slab,0.0,0.0,0.0,,0,,0,0,0,GasA,4.0,N,SBrkr,672,240,0,912,0,0,1,0,2,1,3.0,3,7.0,0,0.0,None,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,None,None,0,7,2006,WD,Normal,59,56,2006.0,912,912,1.0,0,0,0,0,0,0,0,0,0,0
160,RM,21.0,1680,Pave,None,3.0,Lvl,AllPub,Inside,2.0,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,CemntBd,CmentBd,BrkFace,236.0,3.0,3.0,CBlock,3.0,3.0,1.0,Unf,0,Unf,0,672,672,GasA,3.0,Y,SBrkr,672,546,0,1218,0,0,1,1,3,1,3.0,7,7.0,0,0.0,None,0.0,0.0,0,0,0.0,0.0,0.0,201,0,0,0,0,0,0.0,None,None,0,4,2006,WD,Abnorml,35,35,2006.0,1890,1218,1.5,201,1,0,0,0,1,0,0,0,0
20,RL,66.0,7800,Pave,None,2.0,Lvl,AllPub,Inside,2.0,NAmes,Norm,Norm,1Fam,1Story,5,5,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3.0,3.0,CBlock,3.0,3.0,1.0,Rec,312,LwQ,600,0,912,GasA,3.0,Y,SBrkr,912,0,0,912,0,0,1,0,2,1,3.0,5,7.0,0,0.0,Attchd,1964.0,1.0,1,288,3.0,3.0,2.0,0,0,0,0,0,0,0.0,None,None,0,11,2006,WD,Abnorml,42,42,42.0,1824,912,1.0,0,1,1,0,0,0,0,0,0,0
20,RL,55.0,8250,Pave,None,3.0,Lvl,AllPub,Inside,2.0,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,None,0.0,3.0,3.0,CBlock,3.0,3.0,1.0,BLQ,250,LwQ,492,210,952,GasA,5.0,Y,SBrkr,1211,0,0,1211,0,0,1,0,3,1,3.0,5,7.0,1,3.0,Attchd,1968.0,1.0,1,322,3.0,3.0,2.0,0,63,0,0,0,0,0.0,None,None,0,8,2008,WD,Normal,40,40,40.0,2163,1211,1.0,63,1,1,0,1,1,0,0,0,0
50,RL,78.0,10496,Pave,None,3.0,Lvl,AllPub,Inside,2.0,NAmes,Artery,Norm,1Fam,1.5Fin,6,6,1949,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,320.0,3.0,3.0,CBlock,3.0,3.0,2.0,Rec,196,Unf,0,844,1040,GasA,5.0,Y,SBrkr,1168,678,0,1846,0,0,2,0,3,1,3.0,7,7.0,1,4.0,Attchd,1949.0,1.0,1,315,3.0,3.0,2.0,0,0,0,0,0,0,0.0,GdWo,None,0,1,2007,WD,Normal,58,57,58.0,2886,1846,2.0,0,1,1,0,1,0,0,0,0,0
20,RL,89.0,10680,Pave,None,3.0,Lvl,AllPub,Inside,2.0,NAmes,Norm,Norm,1Fam,1Story,5,3,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,44.0,3.0,3.0,CBlock,3.0,2.0,1.0,LwQ,756,Unf,0,1380,2136,GasA,3.0,N,FuseA,2136,0,0,2136,0,0,2,0,4,1,3.0,7,4.0,0,0.0,Detchd,1951.0,1.0,2,528,3.0,3.0,2.0,0,30,0,0,0,0,0.0,MnPrv,None,0,10,2006,WD,Normal,55,55,55.0,4272,2136,2.0,30,1,1,0,0,1,0,0,0,0
60,RL,60.0,15384,Pave,None,2.0,Lvl,AllPub,Inside,2.0,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4.0,3.0,PConc,4.0,3.0,3.0,GLQ,724,Unf,0,64,788,GasA,5.0,Y,SBrkr,788,702,0,1490,1,0,2,1,3,1,4.0,8,7.0,1,4.0,Attchd,2004.0,3.0,2,388,3.0,3.0,2.0,100,75,0,0,0,0,0.0,None,None,0,2,2008,WD,Normal,4,3,4.0,2278,1490,3.5,175,1,1,0,1,1,0,0,0,0
80,RL,65.0,10482,Pave,None,3.0,Lvl,AllPub,Inside,2.0,NAmes,Norm,Norm,1Fam,SLvl,6,8,1958,1958,Hip,CompShg,VinylSd,VinylSd,BrkFace,63.0,3.0,4.0,CBlock,3.0,3.0,3.0,GLQ,507,Unf,0,81,588,GasA,5.0,Y,SBrkr,1138,0,0,1138,0,1,1,0,3,1,3.0,6,7.0,0,0.0,Attchd,1958.0,2.0,1,264,3.0,3.0,2.0,224,0,0,0,0,0,0.0,MnWw,None,0,6,2007,WD,Normal,49,49,49.0,1726,1138,1.5,224,1,1,0,0,1,0,0,0,0
60,RL,86.0,14598,Pave,None,2.0,Lvl,AllPub,CulDSac,2.0,Somerst,Feedr,Norm,1Fam,2Story,6,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,74.0,4.0,3.0,PConc,4.0,3.0,2.0,Unf,0,Unf,0,894,894,GasA,5.0,Y,SBrkr,894,1039,0,1933,0,0,2,1,4,1,4.0,9,7.0,1,4.0,BuiltIn,2007.0,3.0,3,668,3.0,3.0,2.0,100,18,0,0,0,0,0.0,None,None,0,1,2008,WD,Normal,1,1,1.0,2827,1933,2.5,118,1,1,0,1,1,0,0,0,0
20,RL,72.0,8872,Pave,None,3.0,Lvl,AllPub,Corner,2.0,NAmes,Norm,Norm,1Fam,1Story,5,8,1965,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,300.0,3.0,3.0,CBlock,3.0,3.0,1.0,ALQ,595,Unf,0,317,912,GasA,5.0,Y,SBrkr,912,0,0,912,1,0,1,0,2,1,4.0,5,7.0,0,0.0,Detchd,1992.0,1.0,2,576,3.0,3.0,2.0,0,240,0,0,0,0,0.0,None,None,0,12,2008,WD,Normal,43,0,16.0,1824,912,2.0,240,1,1,0,0,1,0,0,0,0
120,RL,65.0,8769,Pave,None,3.0,Lvl,AllPub,Corner,2.0,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2008,2008,Hip,CompShg,MetalSd,MetalSd,BrkFace,766.0,5.0,3.0,PConc,5.0,3.0,1.0,GLQ,1540,Unf,0,162,1702,GasA,5.0,Y,SBrkr,1702,0,0,1702,1,0,1,1,1,1,5.0,7,7.0,1,4.0,Attchd,2008.0,3.0,3,1052,3.0,3.0,2.0,0,72,0,0,224,0,0.0,None,None,0,10,2008,New,Partial,0,0,0.0,3404,1702,2.5,296,1,1,0,1,1,1,0,0,0
80,RL,70.0,7910,Pave,None,3.0,Lvl,AllPub,Inside,2.0,NAmes,Norm,Norm,1Fam,SLvl,5,5,1960,1960,Hip,CompShg,BrkFace,HdBoard,None,0.0,3.0,3.0,CBlock,3.0,3.0,1.0,ALQ,666,Unf,0,409,1075,GasA,4.0,Y,SBrkr,1507,0,0,1507,0,0,2,0,4,1,3.0,7,3.0,0,0.0,Basment,1960.0,1.0,1,404,3.0,3.0,2.0,0,0,0,0,0,0,0.0,GdWo,None,0,8,2008,WD,Normal,48,48,48.0,2582,1507,2.0,0,1,1,0,0,0,0,0,0,0
90,RL,,18890,Pave,None,2.0,Lvl,AllPub,Inside,2.0,Sawyer,Feedr,RRAe,Duplex,1.5Fin,5,5,1977,1977,Shed,CompShg,Plywood,Plywood,None,1.0,3.0,3.0,CBlock,4.0,3.0,1.0,GLQ,498,Rec,211,652,1361,GasA,5.0,Y,SBrkr,1361,1259,0,2620,0,0,2,2,4,2,3.0,12,7.0,1,3.0,BuiltIn,1977.0,2.0,2,600,3.0,3.0,0.0,155,24,145,0,0,0,0.0,None,Gar2,8300,8,2007,WD,Normal,30,30,30.0,3981,2620,3.0,324,1,1,0,1,1,0,0,0,0
90,RL,70.0,7728,Pave,None,3.0,Lvl,AllPub,Inside,2.0,NAmes,Norm,Norm,Duplex,SLvl,5,6,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,120.0,3.0,3.0,CBlock,3.0,3.0,3.0,ALQ,803,Unf,0,303,1106,GasA,3.0,Y,SBrkr,1190,0,0,1190,1,0,1,0,3,1,3.0,6,7.0,0,0.0,Attchd,1962.0,1.0,2,540,3.0,3.0,2.0,0,18,0,0,0,0,0.0,GdWo,None,0,5,2006,WD,Normal,44,44,44.0,2296,1190,2.0,18,1,1,0,0,1,0,0,0,0
90,RL,70.0,9842,Pave,None,3.0,Lvl,AllPub,FR2,2.0,NAmes,Norm,Norm,Duplex,1Story,4,5,1962,1962,Gable,CompShg,HdBoard,HdBoard,None,0.0,3.0,3.0,Slab,0.0,0.0,0.0,,0,,0,0,0,GasA,3.0,Y,SBrkr,1224,0,0,1224,0,0,2,0,2,2,3.0,6,7.0,0,0.0,CarPort,1962.0,1.0,2,462,3.0,3.0,2.0,0,0,0,0,0,0,0.0,None,None,0,3,2007,WD,Normal,45,45,45.0,1224,1224,2.0,0,0,1,0,0,0,0,0,0,0
20,RL,,12160,Pave,None,2.0,Lvl,AllPub,Inside,2.0,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,Plywood,Plywood,BrkFace,180.0,3.0,3.0,CBlock,3.0,3.0,1.0,Rec,1000,Unf,0,188,1188,GasA,2.0,Y,SBrkr,1188,0,0,1188,1,0,1,0,3,1,3.0,6,7.0,0,0.0,Attchd,1959.0,2.0,2,531,3.0,3.0,2.0,0,0,0,0,0,0,0.0,MnPrv,None,0,5,2010,COD,Abnorml,51,51,51.0,2376,1188,2.0,0,1,1,0,0,0,0,0,0,0
70,RH,55.0,8525,Pave,None,3.0,Bnk,AllPub,Inside,2.0,SWISU,Norm,Norm,1Fam,2Story,5,6,1911,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3.0,3.0,PConc,3.0,3.0,3.0,Unf,0,Unf,0,940,940,GasA,3.0,N,FuseA,1024,940,0,1964,0,0,1,1,4,1,3.0,7,7.0,0,0.0,None,0.0,0.0,0,0,0.0,0.0,0.0,0,192,0,0,0,0,0.0,None,None,0,11,2008,WD,Abnorml,97,58,2008.0,2904,1964,1.5,192,1,0,0,0,1,0,0,0,0
70,RL,96.0,13132,Pave,None,3.0,Lvl,AllPub,Inside,2.0,Crawfor,Norm,Norm,1Fam,2Story,5,5,1914,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3.0,3.0,BrkTil,4.0,3.0,2.0,Unf,0,Unf,0,747,747,GasA,4.0,Y,FuseF,892,892,0,1784,0,0,1,1,4,1,3.0,9,7.0,0,0.0,Detchd,1914.0,1.0,1,180,2.0,2.0,0.0,203,40,0,0,0,0,0.0,None,None,0,7,2006,WD,Normal,92,56,92.0,2531,1784,1.5,243,1,1,0,0,1,0,0,0,0
160,RL,36.0,2628,Pave,None,3.0,Lvl,AllPub,Inside,2.0,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,4.0,3.0,PConc,4.0,3.0,1.0,Unf,0,Unf,0,764,764,GasA,5.0,Y,SBrkr,764,862,0,1626,0,0,2,1,2,1,4.0,6,7.0,0,0.0,BuiltIn,2003.0,2.0,2,474,3.0,3.0,2.0,0,27,0,0,0,0,0.0,None,None,0,6,2010,WD,Normal,7,7,7.0,2390,1626,2.5,27,1,1,0,0,1,0,0,0,0
60,RL,41.0,12393,Pave,None,1.0,Lvl,AllPub,FR2,2.0,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4.0,3.0,PConc,4.0,3.0,1.0,Unf,0,Unf,0,847,847,GasA,5.0,Y,SBrkr,847,1101,0,1948,0,0,2,1,4,1,4.0,8,7.0,1,4.0,BuiltIn,2004.0,3.0,2,434,3.0,3.0,2.0,100,48,0,0,0,0,0.0,None,None,0,9,2006,WD,Normal,2,1,2.0,2795,1948,2.5,148,1,1,0,1,1,0,0,0,0
