ms_sub_class,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod_add,roof_style,roof_matl,exterior_first,exterior_second,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmt_fin_type_1,bsmt_fin_sf_1,bsmt_fin_type_2,bsmt_fin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,first_flr_sf,second_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abv_gr,kitchen_abv_gr,kitchen_qual,tot_rms_abv_grd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,three_ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,sale_condition,age_at_sale,years_since_remodel,mortgage_rate,days_on_market,distance_to_center,sale_year,sale_month,sale_quarter,sale_ym_index,garage_age_at_sale,total_sf,total_above_ground_sf,total_bath,total_porch_sf,has_basement,has_garage,has_pool,has_fireplace,has_fence,has_porch,is_new_house,qual_gr_liv_area,qual_total_sf,age_qual_interaction,age_negative_flag,remodel_negative_flag,garage_age_negative_flag
20,RL,65.0,9750,Pave,NoFeature,3.0,Lvl,AllPub,FR2,2.0,NAmes,Norm,Norm,1Fam,1Story,6,8,1969,1969,Gable,CompShg,HdBoard,HdBoard,NoFeature,0.0,3.0,3.0,CBlock,4.0,3.0,1.0,5.0,602,2.0,438,14,1054,GasA,4.0,Y,SBrkr,1054,0,0,1054,1,0,1,1,3,1,3.0,6,7.0,0,0.0,Attchd,1969.0,1.0,2,460,3.0,3.0,2.0,180,0,0,0,80,0,0.0,NoFeature,NoFeature,0,7,2008,WD,Normal,39,39,6.425999999999999,35,2.03,2008,7,3,31,39.0,2108,1054,2.5,260,1,1,0,0,0,1,0,6324,12648,234,0,0,0
60,RL,64.0,24682,Pave,NoFeature,0.0,Lvl,AllPub,CulDSac,2.0,Gilbert,RRAn,Norm,1Fam,2Story,6,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,NoFeature,0.0,3.0,3.0,PConc,4.0,3.0,1.0,1.0,0,1.0,0,841,841,GasA,5.0,Y,SBrkr,892,783,0,1675,0,0,2,1,3,1,3.0,7,7.0,1,3.0,BuiltIn,1999.0,3.0,2,502,3.0,3.0,2.0,0,103,0,0,0,0,0.0,NoFeature,NoFeature,0,6,2009,WD,Normal,10,10,5.42,34,3.69,2009,6,2,42,10.0,2516,1675,2.5,103,1,1,0,1,0,1,0,10050,15096,60,0,0,0
20,RL,80.0,9600,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,NAmes,Norm,Norm,1Fam,1Story,5,6,1956,1956,Hip,CompShg,MetalSd,MetalSd,NoFeature,0.0,3.0,3.0,CBlock,3.0,3.0,1.0,3.0,504,1.0,0,546,1050,GasA,4.0,Y,SBrkr,1050,0,0,1050,0,0,1,0,2,1,3.0,5,7.0,0,0.0,Attchd,1956.0,1.0,1,338,3.0,3.0,2.0,0,0,0,0,0,0,0.0,NoFeature,NoFeature,0,6,2009,WD,Normal,53,53,5.42,49,2.11,2009,6,2,42,53.0,2100,1050,1.0,0,1,1,0,0,0,0,0,5250,10500,265,0,0,0
50,RL,80.5,11250,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,ClearCr,Norm,Norm,1Fam,1.5Fin,4,5,1957,1989,Gable,CompShg,Wd Sdng,Wd Sdng,NoFeature,0.0,3.0,3.0,CBlock,3.0,3.0,3.0,1.0,0,1.0,0,1104,1104,GasA,5.0,Y,FuseA,1104,684,0,1788,1,0,1,0,5,1,3.0,8,5.0,2,3.0,Attchd,1957.0,1.0,1,304,3.0,3.0,2.0,120,0,0,0,0,0,0.0,NoFeature,NoFeature,0,11,2009,WD,Normal,52,20,4.875,34,2.81,2009,11,4,47,52.0,2892,1788,2.0,120,1,1,0,1,0,1,0,7152,11568,208,0,0,0
70,RL,60.0,13515,Pave,Pave,3.0,Lvl,AllPub,Inside,2.0,BrkSide,Norm,Norm,1Fam,2Story,6,6,1919,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,NoFeature,0.0,3.0,3.0,PConc,3.0,3.0,1.0,1.0,0,1.0,0,764,764,GasA,5.0,Y,FuseA,1060,764,0,1824,0,0,1,0,3,1,3.0,8,7.0,1,4.0,Detchd,1940.0,1.0,2,520,3.0,3.0,0.0,0,0,126,0,0,0,0.0,GdPrv,NoFeature,0,7,2007,WD,Normal,88,57,6.695,34,1.59,2007,7,3,19,67.0,2588,1824,1.0,126,1,1,0,1,1,1,0,10944,15528,528,0,0,0
120,RH,34.0,4060,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,NAmes,Norm,Norm,TwnhsE,1Story,6,5,1998,1999,Gable,CompShg,MetalSd,MetalSd,NoFeature,0.0,4.0,3.0,PConc,4.0,3.0,1.0,6.0,266,1.0,0,1139,1405,GasA,5.0,Y,SBrkr,1337,0,0,1337,1,0,2,0,2,1,4.0,5,7.0,0,0.0,Attchd,1998.0,3.0,2,511,3.0,3.0,2.0,144,68,0,0,0,0,0.0,NoFeature,NoFeature,0,8,2008,COD,Abnorml,10,9,6.4775,30,2.46,2008,8,3,32,10.0,2742,1337,3.0,212,1,1,0,0,0,1,0,8022,16452,60,0,0,0
160,FV,35.0,3735,Pave,NoFeature,3.0,Lvl,AllPub,FR3,2.0,Somerst,Norm,Norm,TwnhsE,2Story,7,5,1999,1999,Hip,CompShg,MetalSd,MetalSd,BrkFace,218.0,4.0,3.0,PConc,4.0,3.0,1.0,6.0,450,1.0,0,241,691,GasA,5.0,Y,SBrkr,713,739,0,1452,1,0,2,1,3,1,4.0,6,7.0,0,0.0,Detchd,1999.0,1.0,2,506,3.0,3.0,2.0,0,34,0,0,0,0,0.0,NoFeature,NoFeature,0,3,2006,WD,Normal,7,7,6.324,41,3.26,2006,3,1,3,7.0,2143,1452,3.5,34,1,1,0,0,0,1,0,10164,15001,49,0,0,0
190,RM,60.0,10120,Pave,NoFeature,2.0,Bnk,AllPub,Inside,2.0,OldTown,Feedr,Norm,2fmCon,2.5Unf,7,4,1910,1950,Hip,CompShg,Wd Sdng,Wd Sdng,NoFeature,0.0,2.0,3.0,CBlock,3.0,3.0,1.0,1.0,0,1.0,0,925,925,GasA,3.0,N,FuseF,964,925,0,1889,0,0,1,1,4,2,3.0,9,7.0,1,4.0,Detchd,1960.0,1.0,1,308,3.0,3.0,0.0,0,0,264,0,0,0,0.0,MnPrv,NoFeature,0,1,2007,WD,Normal,97,57,6.2175,39,0.96,2007,1,1,13,47.0,2814,1889,1.5,264,1,1,0,1,1,1,0,13223,19698,679,0,0,0
20,RL,89.0,13214,Pave,NoFeature,2.0,HLS,AllPub,Inside,2.0,Timber,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,Stucco,CmentBd,NoFeature,0.0,5.0,3.0,PConc,5.0,3.0,4.0,1.0,0,1.0,0,2002,2002,GasA,5.0,Y,SBrkr,2018,0,0,2018,0,0,2,0,3,1,5.0,10,7.0,1,4.0,Attchd,2009.0,3.0,3,746,3.0,3.0,2.0,144,76,0,0,0,0,0.0,NoFeature,NoFeature,0,5,2010,WD,Normal,2,1,4.8875,56,4.39,2010,5,2,53,1.0,4020,2018,2.0,220,1,1,0,1,0,1,0,18162,36180,18,0,0,0
50,RL,70.0,14100,Pave,NoFeature,2.0,Lvl,AllPub,Inside,1.0,Crawfor,Norm,Norm,1Fam,1.5Fin,8,9,1935,1997,Gable,CompShg,Stucco,Stucco,BrkFace,632.0,3.0,4.0,CBlock,3.0,3.0,2.0,3.0,192,1.0,0,536,728,GasA,5.0,Y,SBrkr,1968,1479,0,3447,0,0,3,1,4,1,4.0,11,7.0,2,4.0,BuiltIn,1982.0,1.0,3,1014,3.0,3.0,2.0,314,12,0,0,0,0,0.0,GdWo,NoFeature,0,5,2008,WD,Normal,73,11,6.036,136,2.81,2008,5,2,29,26.0,4175,3447,3.5,326,1,1,0,1,1,1,0,27576,33400,584,0,0,0
50,RL,78.0,11344,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,NAmes,Feedr,Norm,1Fam,1.5Fin,5,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,BrkFace,180.0,3.0,3.0,CBlock,3.0,3.0,1.0,4.0,460,1.0,0,414,874,GasW,3.0,Y,FuseA,874,650,0,1524,0,0,1,1,3,1,3.0,7,7.0,0,0.0,Attchd,1958.0,1.0,1,315,3.0,3.0,2.0,0,0,0,0,0,0,0.0,GdWo,NoFeature,0,7,2007,WD,Normal,49,49,6.695,37,1.89,2007,7,3,19,49.0,2398,1524,1.5,0,1,1,0,0,1,0,0,7620,11990,245,0,0,0
40,RL,80.5,23595,Pave,NoFeature,3.0,Low,AllPub,Inside,0.0,ClearCr,Norm,Norm,1Fam,1Story,7,6,1979,1979,Shed,WdShake,Plywood,Plywood,NoFeature,0.0,4.0,3.0,PConc,4.0,3.0,4.0,6.0,1258,1.0,0,74,1332,GasA,3.0,Y,SBrkr,1332,192,0,1524,2,0,0,1,0,1,4.0,4,7.0,1,3.0,Attchd,1979.0,3.0,2,586,3.0,3.0,2.0,268,0,0,0,0,0,0.0,NoFeature,NoFeature,0,4,2010,WD,Normal,31,31,5.098000000000001,25,3.33,2010,4,2,52,31.0,2856,1524,2.5,268,1,1,0,1,0,1,0,10668,19992,217,0,0,0
20,RL,80.0,9156,Pave,NoFeature,2.0,Lvl,AllPub,Inside,2.0,NWAmes,PosN,Norm,1Fam,1Story,6,7,1968,1968,Hip,CompShg,BrkFace,BrkFace,NoFeature,0.0,3.0,3.0,CBlock,3.0,3.0,1.0,1.0,0,1.0,0,1489,1489,GasA,4.0,Y,SBrkr,1489,0,0,1489,0,0,2,0,3,1,4.0,7,7.0,1,4.0,Attchd,1968.0,2.0,2,462,3.0,3.0,2.0,0,0,0,0,0,0,0.0,NoFeature,NoFeature,0,8,2009,WD,Normal,41,41,5.1925,35,4.05,2009,8,3,44,41.0,2978,1489,2.0,0,1,1,0,1,0,0,0,8934,17868,246,0,0,0
20,RL,72.0,13526,Pave,NoFeature,2.0,Lvl,AllPub,CulDSac,2.0,Sawyer,Norm,Norm,1Fam,1Story,5,6,1965,1965,Hip,CompShg,HdBoard,Plywood,BrkFace,114.0,3.0,3.0,CBlock,3.0,3.0,1.0,4.0,560,2.0,375,0,935,GasA,3.0,Y,SBrkr,935,0,0,935,1,0,1,0,3,1,3.0,5,7.0,0,0.0,Attchd,1965.0,1.0,1,288,3.0,3.0,2.0,180,0,0,0,0,0,0.0,MnPrv,NoFeature,0,11,2006,WD,Normal,41,41,6.24,46,2.27,2006,11,4,11,41.0,1870,935,2.0,180,1,1,0,0,1,1,0,4675,9350,205,0,0,0
80,RL,124.0,11512,Pave,NoFeature,2.0,Lvl,AllPub,Corner,2.0,Edwards,Norm,Norm,1Fam,SLvl,6,7,1959,2006,Gable,CompShg,Plywood,Plywood,BrkFace,84.0,3.0,3.0,CBlock,3.0,3.0,3.0,5.0,719,1.0,0,300,1019,GasA,4.0,Y,SBrkr,1357,0,0,1357,1,0,1,0,2,1,5.0,5,7.0,1,4.0,Basment,1959.0,2.0,1,312,3.0,3.0,2.0,0,0,0,0,163,0,0.0,GdPrv,NoFeature,0,5,2008,WD,Normal,49,2,6.036,23,3.02,2008,5,2,29,49.0,2376,1357,2.0,163,1,1,0,1,1,1,0,8142,14256,294,0,0,0
50,RL,53.0,5362,Pave,NoFeature,3.0,Lvl,AllPub,Corner,2.0,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1910,2003,Gable,CompShg,Wd Sdng,Wd Shng,NoFeature,0.0,3.0,3.0,PConc,3.0,3.0,1.0,1.0,0,1.0,0,661,661,GasA,5.0,Y,SBrkr,661,589,0,1250,0,0,2,0,3,1,3.0,8,7.0,1,4.0,Detchd,1985.0,1.0,2,552,3.0,3.0,2.0,242,0,81,0,0,0,0.0,NoFeature,NoFeature,0,11,2007,WD,Normal,97,4,6.208,26,2.73,2007,11,4,23,22.0,1911,1250,2.0,323,1,1,0,1,0,1,0,6250,9555,485,0,0,0
90,RL,95.0,11345,Pave,NoFeature,3.0,Lvl,AllPub,Corner,2.0,NAmes,Feedr,Norm,Duplex,2Story,5,5,1948,1950,Gable,Roll,AsbShng,AsbShng,Stone,567.0,3.0,3.0,CBlock,3.0,3.0,1.0,3.0,220,1.0,0,708,928,GasA,4.0,Y,FuseA,928,992,0,1920,0,0,2,0,4,2,3.0,10,7.0,0,0.0,Detchd,1948.0,1.0,2,400,3.0,2.0,2.0,0,0,0,0,0,0,0.0,NoFeature,NoFeature,0,7,2007,WD,Normal,59,57,6.695,39,2.16,2007,7,3,19,59.0,2848,1920,2.0,0,1,1,0,0,0,0,0,9600,14240,295,0,0,0
60,RL,80.0,12936,Pave,NoFeature,2.0,Lvl,AllPub,CulDSac,2.0,NWAmes,Norm,Norm,1Fam,2Story,6,6,1972,1972,Gable,CompShg,HdBoard,Plywood,NoFeature,0.0,3.0,3.0,CBlock,3.0,4.0,1.0,4.0,593,1.0,0,130,723,GasA,3.0,Y,SBrkr,735,660,0,1395,0,1,1,1,3,1,3.0,6,7.0,1,3.0,Attchd,1972.0,1.0,2,497,3.0,3.0,2.0,294,116,0,0,0,0,0.0,NoFeature,NoFeature,0,12,2009,WD,Normal,37,37,4.93,41,3.37,2009,12,4,48,37.0,2118,1395,2.0,410,1,1,0,1,0,1,0,8370,12708,222,0,0,0
80,RL,80.0,17871,Pave,NoFeature,2.0,Lvl,AllPub,CulDSac,2.0,NWAmes,Norm,Norm,1Fam,SLvl,6,5,1967,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,359.0,3.0,3.0,CBlock,4.0,3.0,3.0,5.0,528,1.0,0,1152,1680,GasA,2.0,Y,SBrkr,1724,0,0,1724,1,0,1,1,3,1,3.0,7,7.0,1,4.0,Attchd,1967.0,2.0,2,480,3.0,3.0,2.0,0,0,0,0,0,0,0.0,NoFeature,NoFeature,0,6,2009,WD,Normal,42,33,5.42,27,3.73,2009,6,2,42,42.0,3404,1724,2.5,0,1,1,0,1,0,0,0,10344,20424,252,0,0,0
60,RL,75.0,9473,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,NoFeature,0.0,4.0,3.0,PConc,4.0,3.0,1.0,6.0,804,1.0,0,324,1128,GasA,5.0,Y,SBrkr,1128,903,0,2031,1,0,2,1,3,1,4.0,7,7.0,1,4.0,Attchd,2002.0,2.0,2,577,3.0,3.0,2.0,0,211,0,0,0,0,0.0,NoFeature,NoFeature,0,3,2008,WD,Normal,6,6,5.97,45,2.57,2008,3,1,27,6.0,3159,2031,3.5,211,1,1,0,1,0,1,0,16248,25272,48,0,0,0
50,C (all),60.0,7500,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,4,1920,1950,Gable,CompShg,MetalSd,MetalSd,NoFeature,0.0,3.0,4.0,CBlock,3.0,3.0,1.0,1.0,0,1.0,0,698,698,GasA,3.0,Y,FuseA,698,430,0,1128,0,0,1,0,2,1,3.0,6,7.0,0,0.0,Detchd,1980.0,2.0,2,528,3.0,3.0,2.0,30,0,164,0,0,0,0.0,NoFeature,NoFeature,0,4,2010,COD,Abnorml,90,60,5.098000000000001,34,0.84,2010,4,2,52,30.0,1826,1128,1.0,194,1,1,0,0,0,1,0,4512,7304,360,0,0,0
20,RL,67.0,9808,Pave,NoFeature,2.0,Lvl,AllPub,Inside,2.0,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,110.0,4.0,3.0,PConc,4.0,3.0,1.0,6.0,788,1.0,0,785,1573,GasA,5.0,Y,SBrkr,1573,0,0,1573,1,0,2,0,3,1,4.0,6,7.0,0,0.0,Attchd,2002.0,2.0,2,544,3.0,3.0,2.0,0,72,0,0,0,0,0.0,NoFeature,NoFeature,0,3,2009,WD,Normal,7,7,5.0025,30,2.4,2009,3,1,39,7.0,3146,1573,3.0,72,1,1,0,0,0,1,0,11011,22022,49,0,0,0
20,RL,50.0,8049,Pave,NoFeature,2.0,Lvl,AllPub,CulDSac,2.0,Timber,Norm,Norm,1Fam,1Story,7,5,1990,1990,Hip,CompShg,HdBoard,HdBoard,BrkFace,54.0,3.0,3.0,CBlock,4.0,3.0,1.0,5.0,1053,1.0,0,256,1309,GasA,3.0,Y,SBrkr,1339,0,0,1339,1,0,2,0,2,1,3.0,6,7.0,1,3.0,Attchd,1990.0,3.0,2,484,4.0,4.0,2.0,0,58,0,0,90,0,0.0,NoFeature,NoFeature,0,7,2006,WD,Normal,16,16,6.7625,34,3.76,2006,7,3,7,16.0,2648,1339,3.0,148,1,1,0,1,0,1,0,9373,18536,112,0,0,0
20,RL,61.0,8800,Pave,NoFeature,2.0,Lvl,AllPub,Inside,2.0,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977,2008,Gable,CompShg,HdBoard,HdBoard,NoFeature,0.0,3.0,3.0,CBlock,4.0,3.0,2.0,2.0,532,3.0,144,364,1040,GasA,3.0,Y,SBrkr,1040,0,0,1040,0,0,2,0,3,1,4.0,5,7.0,0,0.0,Detchd,1977.0,1.0,2,484,3.0,3.0,2.0,0,0,0,0,288,0,0.0,NoFeature,NoFeature,0,9,2009,WD,Normal,32,1,5.0575,47,1.54,2009,9,3,45,32.0,2080,1040,2.0,288,1,1,0,0,0,1,0,5200,10400,160,0,0,0
90,RL,94.0,9400,Pave,NoFeature,3.0,Low,AllPub,Corner,2.0,Mitchel,Norm,Norm,Duplex,2Story,6,5,1971,1971,Mansard,CompShg,MetalSd,Wd Shng,NoFeature,0.0,3.0,3.0,CBlock,3.0,3.0,3.0,1.0,0,1.0,0,912,912,GasA,3.0,Y,SBrkr,912,912,0,1824,0,0,2,2,4,2,3.0,8,7.0,0,0.0,NoFeature,0.0,0.0,0,0,0.0,0.0,2.0,128,0,0,0,0,0,0.0,NoFeature,NoFeature,0,4,2010,WD,Normal,39,39,5.098000000000001,41,2.87,2010,4,2,52,2010.0,2736,1824,3.0,128,1,0,0,0,0,1,0,10944,16416,234,0,0,0
50,RL,50.0,9638,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,SWISU,Feedr,Norm,1Fam,1.5Fin,6,7,1919,1990,Gable,CompShg,Wd Sdng,Wd Shng,NoFeature,0.0,3.0,3.0,PConc,3.0,3.0,1.0,1.0,0,1.0,0,804,804,GasA,5.0,Y,SBrkr,1699,748,0,2447,0,0,2,0,4,1,4.0,10,5.0,1,4.0,Detchd,1969.0,1.0,1,336,3.0,3.0,2.0,272,0,42,0,116,0,0.0,NoFeature,NoFeature,0,3,2010,WD,Normal,91,20,4.9675,71,1.22,2010,3,1,51,41.0,3251,2447,2.0,430,1,1,0,1,0,1,0,14682,19506,546,0,0,0
50,RM,50.0,6000,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1939,1950,Gable,CompShg,MetalSd,MetalSd,NoFeature,0.0,3.0,2.0,CBlock,3.0,3.0,1.0,1.0,0,1.0,0,780,780,GasA,5.0,Y,FuseF,825,587,0,1412,0,0,1,0,4,1,3.0,6,7.0,1,4.0,Detchd,1939.0,1.0,1,280,3.0,3.0,2.0,45,0,0,0,0,0,0.0,NoFeature,NoFeature,0,5,2009,WD,Normal,70,59,4.8575,36,1.37,2009,5,2,41,70.0,2192,1412,1.0,45,1,1,0,1,0,1,0,8472,13152,420,0,0,0
20,RL,80.0,9790,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1963,1963,Hip,CompShg,HdBoard,HdBoard,BrkFace,451.0,3.0,3.0,CBlock,3.0,3.0,1.0,5.0,569,3.0,81,678,1328,GasA,3.0,Y,SBrkr,1328,0,0,1328,1,0,1,1,3,1,3.0,6,7.0,2,4.0,Attchd,1963.0,1.0,2,528,3.0,3.0,2.0,0,26,0,0,0,0,0.0,NoFeature,NoFeature,0,6,2010,WD,Normal,47,47,4.7375,22,3.34,2010,6,2,54,47.0,2656,1328,2.5,26,1,1,0,1,0,1,0,7968,15936,282,0,0,0
20,RL,80.5,36500,Pave,NoFeature,2.0,Low,AllPub,Inside,1.0,ClearCr,Norm,Norm,1Fam,1Story,5,5,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,621.0,3.0,4.0,CBlock,3.0,3.0,3.0,3.0,812,1.0,0,812,1624,GasA,2.0,Y,SBrkr,1582,0,0,1582,0,1,2,0,4,1,3.0,7,7.0,0,0.0,Attchd,1964.0,1.0,2,390,3.0,3.0,0.0,168,198,0,0,0,0,0.0,NoFeature,NoFeature,0,6,2006,WD,Normal,42,42,6.682,24,3.01,2006,6,2,6,42.0,3206,1582,2.5,366,1,1,0,0,0,1,0,7910,16030,210,0,0,0
120,RL,40.0,5664,Pave,NoFeature,2.0,Lvl,AllPub,Inside,2.0,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2000,2000,Gable,CompShg,CemntBd,CmentBd,NoFeature,0.0,4.0,3.0,PConc,4.0,3.0,1.0,6.0,1158,1.0,0,343,1501,GasA,5.0,Y,SBrkr,1659,0,0,1659,1,0,2,0,2,1,5.0,5,7.0,1,5.0,Attchd,2000.0,3.0,2,499,3.0,3.0,2.0,212,59,0,0,0,0,0.0,NoFeature,NoFeature,0,10,2009,WD,Normal,9,9,4.952,50,3.94,2009,10,4,46,9.0,3160,1659,3.0,271,1,1,0,1,0,1,0,13272,25280,72,0,0,0
60,RL,86.0,11065,Pave,NoFeature,2.0,Lvl,AllPub,Inside,2.0,NridgHt,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,788.0,4.0,3.0,PConc,4.0,3.0,2.0,1.0,0,1.0,0,1085,1085,GasA,5.0,Y,SBrkr,1120,850,0,1970,0,0,2,1,3,1,5.0,8,7.0,1,4.0,BuiltIn,2006.0,3.0,3,753,3.0,3.0,2.0,177,74,0,0,0,0,0.0,NoFeature,NoFeature,0,10,2006,New,Partial,0,0,6.3575,52,5.0,2006,10,4,10,0.0,3055,1970,2.5,251,1,1,0,1,0,1,1,15760,24440,0,0,0,0
80,RL,73.0,14112,Pave,NoFeature,2.0,Lvl,AllPub,Corner,2.0,NAmes,Norm,Norm,1Fam,SLvl,5,7,1964,1964,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86.0,3.0,3.0,PConc,3.0,3.0,3.0,6.0,1014,1.0,0,138,1152,GasA,3.0,Y,SBrkr,1152,0,0,1152,1,0,1,0,3,1,3.0,6,7.0,1,4.0,Attchd,1964.0,2.0,2,484,3.0,3.0,2.0,227,0,0,0,0,0,0.0,NoFeature,NoFeature,0,4,2010,WD,Normal,46,46,5.098000000000001,39,2.35,2010,4,2,52,46.0,2304,1152,2.0,227,1,1,0,1,0,1,0,5760,11520,230,0,0,0
160,RM,21.0,1680,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,BrDale,Norm,Norm,Twnhs,2Story,5,7,1972,1972,Gable,CompShg,CemntBd,CmentBd,BrkFace,268.0,3.0,3.0,CBlock,3.0,3.0,1.0,5.0,231,1.0,0,399,630,GasA,3.0,Y,SBrkr,630,672,0,1302,0,0,2,1,3,1,3.0,6,7.0,0,0.0,Detchd,1972.0,1.0,1,264,3.0,3.0,2.0,185,0,0,0,0,0,0.0,NoFeature,NoFeature,0,2,2009,WD,Normal,37,37,5.13,26,1.88,2009,2,1,38,37.0,1932,1302,2.5,185,1,1,0,0,0,1,0,6510,9660,185,0,0,0
70,RM,60.0,6600,Pave,NoFeature,3.0,Lvl,AllPub,Corner,2.0,OldTown,Norm,Norm,1Fam,2Story,5,4,1892,1965,Gable,CompShg,Wd Sdng,Wd Sdng,NoFeature,0.0,3.0,3.0,Stone,3.0,3.0,1.0,1.0,0,1.0,0,994,994,GasA,3.0,N,SBrkr,1378,994,0,2372,0,0,2,0,4,2,3.0,11,5.0,0,0.0,Attchd,1985.0,2.0,1,432,3.0,3.0,2.0,0,287,0,0,0,0,0.0,NoFeature,NoFeature,0,12,2009,WD,Normal,117,44,4.93,56,1.21,2009,12,4,48,24.0,3366,2372,2.0,287,1,1,0,0,0,1,0,11860,16830,585,0,0,0
60,RL,78.0,10140,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,NWAmes,Norm,Norm,1Fam,2Story,7,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,NoFeature,0.0,3.0,3.0,PConc,4.0,3.0,1.0,6.0,194,1.0,0,638,832,GasA,3.0,Y,SBrkr,832,832,0,1664,0,0,2,1,4,1,3.0,8,7.0,1,3.0,Attchd,1976.0,2.0,2,528,3.0,3.0,2.0,0,28,0,0,259,0,0.0,GdWo,NoFeature,0,3,2006,WD,Normal,30,30,6.324,40,4.1,2006,3,1,3,30.0,2496,1664,2.5,287,1,1,0,1,1,1,0,11648,17472,210,0,0,0
20,RL,60.0,8172,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,Edwards,Norm,Norm,1Fam,1Story,5,7,1955,1990,Hip,CompShg,WdShing,Plywood,NoFeature,0.0,3.0,3.0,CBlock,3.0,3.0,1.0,3.0,167,1.0,0,697,864,GasA,3.0,Y,SBrkr,864,0,0,864,1,0,1,0,2,1,3.0,5,7.0,0,0.0,Detchd,1957.0,1.0,2,572,3.0,3.0,0.0,0,0,0,0,0,0,0.0,NoFeature,NoFeature,0,4,2006,WD,Normal,51,16,6.5075,51,2.56,2006,4,2,4,49.0,1728,864,2.0,0,1,1,0,0,0,0,0,4320,8640,255,0,0,0
20,RL,70.0,8400,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,NAmes,Feedr,Norm,1Fam,1Story,5,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,BrkFace,168.0,3.0,3.0,CBlock,3.0,3.0,3.0,4.0,1016,1.0,0,36,1052,GasA,4.0,Y,SBrkr,1052,0,0,1052,1,0,1,1,3,1,3.0,5,7.0,0,0.0,Attchd,1968.0,2.0,1,288,3.0,3.0,2.0,356,0,0,0,0,0,0.0,GdWo,NoFeature,0,11,2006,WD,Normal,38,38,6.24,48,1.95,2006,11,4,11,38.0,2104,1052,2.5,356,1,1,0,0,1,1,0,5260,10520,190,0,0,0
20,RL,80.0,8700,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,NAmes,Norm,Norm,1Fam,1Story,5,6,1963,1963,Hip,CompShg,MetalSd,MetalSd,BrkFace,148.0,3.0,4.0,CBlock,3.0,3.0,2.0,5.0,776,1.0,0,344,1120,GasA,4.0,Y,SBrkr,1128,0,0,1128,1,0,2,0,3,1,3.0,6,7.0,0,0.0,Attchd,1963.0,2.0,2,525,3.0,3.0,2.0,192,20,123,0,0,0,0.0,MnPrv,NoFeature,0,12,2008,WD,Normal,45,45,5.286,35,2.06,2008,12,4,36,45.0,2248,1128,3.0,335,1,1,0,0,1,1,0,5640,11240,225,0,0,0
